city,zone,label,lat,lon,capacity,occupancy
Chennai,Virugampakkam,Designated School (Virugampakkam),13.05129,80.21456,974,0
Chennai,Virugampakkam,SRM University - City Campus,13.05177,80.211,3463,0
Chennai,Virugampakkam,Designated School (Virugampakkam),13.05607,80.20064,1322,0
Chennai,Virugampakkam,Designated School (Virugampakkam),13.05488,80.19367,2116,0
Chennai,Saidapet,College of Engineering,13.01115,80.23546,1157,0
Chennai,Saidapet,"College of Engineering, Guindy",13.01242,80.23609,129079,0
Chennai,Saidapet,Ramakrishna HSS,13.03481,80.23413,1119,0
Chennai,Saidapet,Designated College (Saidapet),12.99775,80.24641,132207,0
Chennai,Saidapet,Designated Hospital (Saidapet),13.00542,80.23971,1337,0
Chennai,Saidapet,Chellammal College,13.01435,80.22106,6342,0
Chennai,Saidapet,Government Arts College for Men,13.0292,80.23898,9040,0
Chennai,Saidapet,Government HSS,13.02741,80.24403,1215,0
Chennai,Saidapet,Boston Matriculation,13.02747,80.24335,1134,0
Chennai,Saidapet,Hindi Prachar Sabha,13.03473,80.23902,1930,0
Chennai,Saidapet,AMM School,13.0193,80.24191,2148,0
Chennai,Saidapet,Chennai Boys Higher Secondary School,13.02553,80.21934,2229,0
Chennai,Saidapet,Teacher Training College,13.02188,80.22757,17206,0
Chennai,Saidapet,Designated School (Saidapet),13.01529,80.22381,1167,0
Chennai,Saidapet,Sri Ahobila Math Oriental Higher Secondary School,13.03495,80.22563,260,0
Chennai,Saidapet,"University of Madras, Guindy Campus",13.00956,80.23898,9663,0
Chennai,Saidapet,Alagappa College of Technology,13.00812,80.23844,7526,0
Chennai,Saidapet,School of Architecture and Planning,13.00783,80.23984,3016,0
Chennai,Saidapet,Designated College (Saidapet),13.0093,80.23257,3781,0
Chennai,Saidapet,Anna GEM Science Park Matriculation Higher Secondary School,13.01601,80.23883,7367,0
Chennai,Saidapet,Central Leather Research Institute - CLRI,13.00878,80.24382,60776,0
Chennai,Saidapet,சைதாப்பேட்டை அரசு மருத்துவமனை,13.02045,80.22405,241,0
Chennai,Saidapet,Designated School (Saidapet),13.03518,80.21843,570,0
Chennai,Saidapet,Annai Velankanni College,13.01935,80.21486,1215,0
Chennai,Saidapet,Designated School (Saidapet),13.02864,80.22483,464,0
Chennai,Saidapet,Designated School (Saidapet),13.01308,80.22532,163,0
Chennai,Saidapet,Designated College (Saidapet),13.01025,80.23154,9659,0
Chennai,Saidapet,Designated School (Saidapet),13.03247,80.21701,537,0
Chennai,Saidapet,Designated School (Saidapet),13.03494,80.23693,480,0
Chennai,Saidapet,sri ramakrishna mission sarada vidyalaya model higher secondary school for girls,13.03517,80.23221,1055,0
Chennai,Saidapet,Designated School (Saidapet),13.02956,80.23443,568,0
Chennai,Saidapet,Thakkar Bapa Vidyalaya,13.0326,80.23778,3342,0
Chennai,Saidapet,Chennai Girls Higher Secondary School,13.02553,80.21856,1820,0
Chennai,Saidapet,Chennai Corporation 24 Hours Maternity Hospital,13.02088,80.22412,50,0
Chennai,Saidapet,Apollo Speciality Hospital - Block A,13.03363,80.24517,125,0
Chennai,Saidapet,Designated College (Saidapet),13.02658,80.23623,86,0
Chennai,Saidapet,C.S.I. Middle School,13.0201,80.22064,69,0
Chennai,Saidapet,Designated School (Saidapet),13.0199,80.22205,838,0
Chennai,Saidapet,Vidhya Sagara Brotherhood aided Middle School,13.02414,80.2261,199,0
Chennai,Saidapet,Chennai Primary School,13.01657,80.24453,420,0
Chennai,Saidapet,Advent Primary School,13.01883,80.24507,366,0
Chennai,Saidapet,Building I,13.03498,80.22871,90,0
Chennai,Saidapet,Tarachand Galada jain Matriculation School,13.03427,80.22858,68,0
Chennai,Saidapet,Building III,13.03471,80.22846,179,0
Chennai,Saidapet,Building II,13.03427,80.22886,252,0
Chennai,Saidapet,SRI MB JAIN HIGHER SECONDARY SCHOOL,13.03467,80.22799,353,0
Chennai,Saidapet,Shri Shankarlal Sundarbai Shasun Jain College for Women,13.03465,80.22871,1673,0
Chennai,Saidapet,St. Thomas Community Hall,13.01703,80.22783,1147,0
Chennai,Thiyagarayanaga,Sarada Vidyalaya Girls,13.04232,80.23148,2414,0
Chennai,Thiyagarayanaga,Anjuman Orphanage,13.04451,80.24583,11171,0
Chennai,Thiyagarayanaga,Vidyodaya Girls HSS,13.05096,80.24174,10527,0
Chennai,Thiyagarayanaga,Ramakrishna Mission Matric HSS,13.04673,80.23129,3373,0
Chennai,Thiyagarayanaga,Stella Maris College,13.04603,80.25342,15480,0
Chennai,Thiyagarayanaga,Justice Basheer Ahmed Sayeed College For Women,13.03634,80.24835,10120,0
Chennai,Thiyagarayanaga,MOP Vaishnav College for Women,13.05538,80.25042,1117,0
Chennai,Thiyagarayanaga,Loyola and Fatima Matriculation Higher Secondary School,13.05021,80.22629,5243,0
Chennai,Thiyagarayanaga,Corporation School,13.03863,80.25114,197,0
Chennai,Thiyagarayanaga,Reserve Bank Staff College,13.04495,80.24919,2620,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.03292,80.25405,1119,0
Chennai,Thiyagarayanaga,Saint Francis Xavier,13.02944,80.2508,1017,0
Chennai,Thiyagarayanaga,Holy Angels Convent,13.04098,80.24146,4217,0
Chennai,Thiyagarayanaga,Kesari HSS,13.04047,80.24594,1329,0
Chennai,Thiyagarayanaga,Ramakrishna Mission HSS,13.04069,80.23424,1053,0
Chennai,Thiyagarayanaga,Ramakrishna HSS,13.03481,80.23413,1119,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.03858,80.25149,89,0
Chennai,Thiyagarayanaga,Sacred Heart Matric,13.05355,80.25481,8796,0
Chennai,Thiyagarayanaga,Assumption HSS,13.05509,80.24877,1559,0
Chennai,Thiyagarayanaga,Little Flower School for the Blind and Deaf,13.05084,80.24798,7686,0
Chennai,Thiyagarayanaga,Bala Mandir School,13.04977,80.2465,3098,0
Chennai,Thiyagarayanaga,Bon Secours Convent,13.02999,80.25106,751,0
Chennai,Thiyagarayanaga,Government Arts College for Men,13.0292,80.23898,9040,0
Chennai,Thiyagarayanaga,Government HSS,13.02741,80.24403,1215,0
Chennai,Thiyagarayanaga,Boston Matriculation,13.02747,80.24335,1134,0
Chennai,Thiyagarayanaga,Hindi Prachar Sabha,13.03473,80.23902,1930,0
Chennai,Thiyagarayanaga,Sri Ahobila Math Oriental Higher Secondary School,13.03495,80.22563,260,0
Chennai,Thiyagarayanaga,Sri Narayana Mission School,13.036,80.22685,507,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.05522,80.2528,859,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.02864,80.22483,464,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.03494,80.23693,480,0
Chennai,Thiyagarayanaga,sri ramakrishna mission sarada vidyalaya model higher secondary school for girls,13.03517,80.23221,1055,0
Chennai,Thiyagarayanaga,Meenakshi College for Women,13.05501,80.22746,3606,0
Chennai,Thiyagarayanaga,Meenakshi Sunderarajan College of Engineering,13.05552,80.22687,6360,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.02956,80.23443,568,0
Chennai,Thiyagarayanaga,Padma Seshadri Bala Bhavan School,13.04932,80.24101,2798,0
Chennai,Thiyagarayanaga,Thakkar Bapa Vidyalaya,13.0326,80.23778,3342,0
Chennai,Thiyagarayanaga,Designated School (Thiyagarayanaga),13.05019,80.2394,1310,0
Chennai,Thiyagarayanaga,Apollo Speciality Hospital - Block A,13.03363,80.24517,125,0
Chennai,Thiyagarayanaga,Designated College (Thiyagarayanaga),13.02658,80.23623,86,0
Chennai,Thiyagarayanaga,B.S.Mootha Girls Senior Secondary School,13.04177,80.22809,397,0
Chennai,Thiyagarayanaga,Building I,13.03498,80.22871,90,0
Chennai,Thiyagarayanaga,Tarachand Galada jain Matriculation School,13.03427,80.22858,68,0
Chennai,Thiyagarayanaga,Building III,13.03471,80.22846,179,0
Chennai,Thiyagarayanaga,Building II,13.03427,80.22886,252,0
Chennai,Thiyagarayanaga,Kanthimathi Kalyana Mandapam,13.04644,80.24619,248,0
Chennai,Thiyagarayanaga,Sri Maharishi Vasudeva Vidyalaya,13.03508,80.2256,98,0
Chennai,Thiyagarayanaga,Guntur Subbiah Pillai Girls Higher Secondary,13.03581,80.23781,571,0
Chennai,Thiyagarayanaga,SRI MB JAIN HIGHER SECONDARY SCHOOL,13.03467,80.22799,353,0
Chennai,Thiyagarayanaga,Shri Shankarlal Sundarbai Shasun Jain College for Women,13.03465,80.22871,1673,0
Chennai,Mylapore,M. Ct. M Chidambaram Chettyar International School,13.03758,80.25906,2382,0
Chennai,Mylapore,Vivekananda College,13.04099,80.26306,9536,0
Chennai,Mylapore,St Ebbas Girls HS School,13.04393,80.26248,4366,0
Chennai,Mylapore,Queen Marys College,13.04486,80.2784,18671,0
Chennai,Mylapore,Vidya Mandir SSS,13.0376,80.26871,715,0
Chennai,Mylapore,Saint Bede's Anglo Indian Higher Secondary School,13.03429,80.27836,3457,0
Chennai,Mylapore,Rosary Matriculation HSS,13.03521,80.27623,1705,0
Chennai,Mylapore,CSI School for Deaf,13.03667,80.27739,2989,0
Chennai,Mylapore,P. S. Senior Secondary School,13.03126,80.26613,7084,0
Chennai,Mylapore,Santhome HSS,13.03192,80.27684,3207,0
Chennai,Mylapore,Foreshore Estate Elementary School,13.02389,80.27671,1388,0
Chennai,Mylapore,Raja Muthiah School,13.02247,80.26126,2945,0
Chennai,Mylapore,Harishri Vidyalayam,13.02237,80.26285,1396,0
Chennai,Mylapore,Chettinad Vidyashram School,13.01748,80.26862,10895,0
Chennai,Mylapore,Sanskrit College,13.04023,80.2686,518,0
Chennai,Mylapore,Savithri Ammal HSS,13.04029,80.26923,526,0
Chennai,Mylapore,Ladies Sivasamy School,13.03207,80.27144,1021,0
Chennai,Mylapore,Sivasamy Kalyana SSS,13.03261,80.27223,299,0
Chennai,Mylapore,Saint Lazarus School,13.02917,80.27383,892,0
Chennai,Mylapore,Tamil Nadu Government College of Classical Music,13.01649,80.26277,6429,0
Chennai,Mylapore,Ambedkar Law University - School of Excellence,13.0167,80.26419,3290,0
Chennai,Mylapore,புனித இஸ்பேல் மருத்துவமனை,13.03862,80.26211,889,0
Chennai,Mylapore,Designated School (Mylapore),13.03986,80.27043,566,0
Chennai,Mylapore,Kesari High School,13.0434,80.26596,507,0
Chennai,Mylapore,Udhi Eye Hospitals,13.03916,80.25714,71,0
Chennai,Mylapore,Aswene Soundarya Hospital,13.04471,80.25616,52,0
Chennai,Mylapore,St. Johns Matriculation School,13.02486,80.26726,256,0
Chennai,Mylapore,St.Johns Senior Secondary School,13.02547,80.26768,310,0
Chennai,Mylapore,Designated School (Mylapore),13.0285,80.27413,1241,0
Chennai,Mylapore,St Raphael's Girls HSS,13.03427,80.27613,4018,0
Chennai,Mylapore,Designated School (Mylapore),13.03411,80.27718,1252,0
Chennai,Mylapore,Designated School (Mylapore),13.03288,80.27074,245,0
Chennai,Mylapore,Designated College (Mylapore),13.03495,80.27721,1192,0
Chennai,Mylapore,Designated School (Mylapore),13.0385,80.27065,599,0
Chennai,Mylapore,Trinity Acute Care,13.03856,80.25786,50,0
Chennai,Mylapore,CSI Kalyani Hospital,13.04331,80.27238,946,0
Chennai,Mylapore,EV Kalyani Hospital,13.04237,80.27089,217,0
Chennai,Mylapore,Designated School (Mylapore),13.02563,80.26028,567,0
Chennai,Mylapore,ஆந்திர மாநில சபா,13.01781,80.25971,1762,0
Chennai,Mylapore,Designated School (Mylapore),13.02684,80.27529,591,0
Chennai,Mylapore,Designated School (Mylapore),13.01731,80.2687,1185,0
Chennai,Mylapore,Ramakrishna Mission Residential High School,13.04158,80.26367,2943,0
Chennai,Velachery,Kendriya Vidyalaya IIT Chennai,12.99276,80.23293,6605,0
Chennai,Velachery,Designated College (Velachery),12.99775,80.24641,132207,0
Chennai,Velachery,The School Krishnamurti Foundation India,13.00517,80.26337,9797,0
Chennai,Velachery,Designated Hospital (Velachery),13.00542,80.23971,1337,0
Chennai,Velachery,The Hindu Senior Secondary School,12.99749,80.25361,1906,0
Chennai,Velachery,Guru Nanak School,12.99067,80.22089,2431,0
Chennai,Velachery,Guru Nanak College,12.99194,80.22189,14965,0
Chennai,Velachery,Sishya,13.00569,80.25925,4879,0
Chennai,Velachery,Tt Ranganathan Clinical Research Foundation,12.99237,80.25501,97,0
Chennai,Velachery,Corporation School,12.98997,80.25469,406,0
Chennai,Velachery,IMPCOPS Traditional Hospital,12.99314,80.25723,2384,0
Chennai,Velachery,Kalakshetra School of Fine Arts,12.98753,80.26559,52964,0
Chennai,Velachery,Besant Theosophical High School,12.99151,80.26436,14715,0
Chennai,Velachery,Vanavani Matriculation Higher Secondary School,12.99814,80.23847,2545,0
Chennai,Velachery,Designated School (Velachery),12.99942,80.23843,1458,0
Chennai,Velachery,Thiruvanmiyur Corporation School,12.98144,80.26107,2587,0
Chennai,Velachery,Sankara School,12.97652,80.25995,325,0
Chennai,Velachery,Nellai Nadar Matric HSS,12.97289,80.26237,4397,0
Chennai,Velachery,Sri Sankara Vidyashram HSS,12.98527,80.25703,2483,0
Chennai,Velachery,Corporation High School,13.00181,80.25379,626,0
Chennai,Velachery,Corporation Primary School,13.00494,80.25623,544,0
Chennai,Velachery,Bharath HSS,13.00166,80.25594,587,0
Chennai,Velachery,Corporation Middle School,13.00282,80.26261,381,0
Chennai,Velachery,American International School Chennai,12.98211,80.24642,9630,0
Chennai,Velachery,Spastic Society of india,12.9852,80.25,4075,0
Chennai,Velachery,National Institute of Fashion Technology - NIFT Chennai,12.98413,80.25163,3516,0
Chennai,Velachery,National Institute of Technical Teachers' Training and Research,12.9876,80.24948,18668,0
Chennai,Velachery,Council of Scientific and Industrial Research - CSIR Taramani,12.98814,80.24502,44944,0
Chennai,Velachery,Shri A. M. M. Murugappa Chettiar Research Centre,12.98464,80.24222,2598,0
Chennai,Velachery,Sacred Heart College,12.98172,80.25548,6033,0
Chennai,Velachery,Antony School,12.97198,80.25524,435,0
Chennai,Velachery,Ayurveda Hospital,12.97052,80.26012,696,0
Chennai,Velachery,Govt School,12.96659,80.2567,129,0
Chennai,Velachery,YMCA Boys HSS,12.97603,80.24966,13383,0
Chennai,Velachery,Designated College (Velachery),12.97809,80.24393,1887,0
Chennai,Velachery,The Institute of Road Transport,12.98248,80.24443,9258,0
Chennai,Velachery,D.A.V Public School,12.9723,80.22261,290,0
Chennai,Velachery,Shri A Ganesan Matric School,12.97265,80.2203,1009,0
Chennai,Velachery,Vidya Ratna PTS Matriculation Higher Secondary School,13.00023,80.25835,763,0
Chennai,Velachery,Rajalakshmi Kalyana Mandapam,12.98499,80.22397,304,0
Chennai,Velachery,Sri Mylai Karpagavalli Matriculation Higher Secondary School,12.99864,80.25802,125,0
Chennai,Velachery,"Government Higher Secondary School, Velachery",12.98799,80.21987,710,0
Chennai,Velachery,AMM School,12.96463,80.25834,1940,0
Chennai,Velachery,Central Polytechnic College,13.00001,80.24684,11900,0
Chennai,Velachery,Sri chaitanya techno school,12.97756,80.21791,282,0
Chennai,Velachery,Bethel Matriculation hr sec school,12.97584,80.22305,209,0
Chennai,Velachery,Designated School (Velachery),12.96631,80.24178,3056,0
Kolkata,Kolkata Port,School for the Handicapped,22.54666,88.31074,311,0
Kolkata,Kolkata Port,BNR Hospital,22.54611,88.31015,768,0
Kolkata,Kolkata Port,Sanghamitra Vidyalaya,22.54265,88.31004,1099,0
Kolkata,Kolkata Port,Jnan Chandra Ghosh Polytechnic,22.52801,88.32105,7550,0
Kolkata,Kolkata Port,West Bank Hospital & NH Narayana Heart Research Institute,22.56252,88.30787,619,0
Kolkata,Kolkata Port,Pajnanananda Vidyalaya Ground,22.55965,88.31039,424,0
Kolkata,Kolkata Port,BE College Model School,22.55392,88.30453,3710,0
Kolkata,Bhabanipur,SSKM College and Hospital,22.53984,88.34228,7290,0
Kolkata,Bhabanipur,Armenian College,22.55496,88.3535,1655,0
Kolkata,Bhabanipur,Loreto House School & College,22.54954,88.3524,4299,0
Kolkata,Bhabanipur,Ballygunge Government High School,22.52983,88.35444,1661,0
Kolkata,Bhabanipur,David Hare Training College,22.52967,88.35542,1436,0
Kolkata,Bhabanipur,St Johns Diocesan Girls Higher Secondary,22.53692,88.35381,2398,0
Kolkata,Bhabanipur,United Missionary Girls High School,22.53686,88.34737,1118,0
Kolkata,Bhabanipur,Cathedral Mission High School,22.53701,88.35313,1224,0
Kolkata,Bhabanipur,Sambhunath Pandit Hospital,22.53863,88.34814,466,0
Kolkata,Bhabanipur,Police Hospital,22.53734,88.34539,821,0
Kolkata,Bhabanipur,Bangur Institute Of Neurosciences,22.53801,88.34043,881,0
Kolkata,Bhabanipur,Kolkata Police Training School,22.53832,88.33647,6379,0
Kolkata,Bhabanipur,Military Hospital,22.53898,88.33798,2263,0
Kolkata,Bhabanipur,Birla High School,22.54323,88.35456,1338,0
Kolkata,Bhabanipur,Belle Vue Clinic,22.54249,88.35504,151,0
Kolkata,Bhabanipur,Mitra Institution Bhowanipore Branch,22.52919,88.34361,79,0
Kolkata,Bhabanipur,South Subarban School,22.53085,88.3444,415,0
Kolkata,Bhabanipur,Harrow Hall,22.55386,88.35277,94,0
Kolkata,Bhabanipur,Sakhawat Memorial Govt. Girls' High School,22.54461,88.3495,915,0
Kolkata,Rashbehari,Nirmal Hriday,22.52029,88.34156,147,0
Kolkata,Rashbehari,Modern High School For Girls,22.53519,88.36428,3046,0
Kolkata,Rashbehari,Jodhpur Park Boys School,22.50494,88.36495,2891,0
Kolkata,Rashbehari,St. Lawrence High School,22.52803,88.35638,4819,0
Kolkata,Rashbehari,Kendriya Vidyalaya,22.53095,88.35833,3312,0
Kolkata,Rashbehari,Army Public School,22.53227,88.36094,3472,0
Kolkata,Rashbehari,Ballygunge Government High School,22.52983,88.35444,1661,0
Kolkata,Rashbehari,David Hare Training College,22.52967,88.35542,1436,0
Kolkata,Rashbehari,Calcutta School of Music,22.53183,88.36358,50,0
Kolkata,Rashbehari,Ballygunge Siksha Sadan,22.524,88.36487,670,0
Kolkata,Rashbehari,Surendra Chakravorty Institution,22.52536,88.36271,59,0
Kolkata,Rashbehari,Alipore Multipurpose Government Girls School,22.52268,88.33429,13114,0
Kolkata,Rashbehari,KMC Urban Health Centre,22.52129,88.33567,502,0
Kolkata,Rashbehari,Chetla Girls' School,22.51642,88.33658,154,0
Kolkata,Rashbehari,Mitra Institution Bhowanipore Branch,22.52919,88.34361,79,0
Kolkata,Rashbehari,South Subarban School,22.53085,88.3444,415,0
Kolkata,Rashbehari,Tirthapati Institution,22.51731,88.35365,92,0
Kolkata,Ballygunge,Don Bosco,22.54405,88.37196,3631,0
Kolkata,Ballygunge,Bishops College,22.54014,88.35926,2616,0
Kolkata,Ballygunge,Modern High School For Girls,22.53519,88.36428,3046,0
Kolkata,Ballygunge,Bharat Sevashram Sangha Hospital,22.52197,88.3697,812,0
Kolkata,Ballygunge,Jagadbandhu Institution,22.52007,88.36841,903,0
Kolkata,Ballygunge,St. Lawrence High School,22.52803,88.35638,4819,0
Kolkata,Ballygunge,Kendriya Vidyalaya,22.53095,88.35833,3312,0
Kolkata,Ballygunge,Army Public School,22.53227,88.36094,3472,0
Kolkata,Ballygunge,David Hare Training College,22.52967,88.35542,1436,0
Kolkata,Ballygunge,Calcutta School of Music,22.53183,88.36358,50,0
Kolkata,Ballygunge,Ballygunge Siksha Sadan,22.524,88.36487,670,0
Kolkata,Ballygunge,Surendra Chakravorty Institution,22.52536,88.36271,59,0
Kolkata,Ballygunge,La Martinere for Girls,22.54163,88.3582,3135,0
Kolkata,Ballygunge,South Point High School,22.52587,88.37008,482,0
Kolkata,Ballygunge,Birla High School,22.54323,88.35456,1338,0
Kolkata,Ballygunge,Belle Vue Clinic,22.54249,88.35504,151,0
Kolkata,Ballygunge,Lady Brabourne College,22.54513,88.36945,3414,0
Kolkata,Ballygunge,Kazi Nazrul Islam School,22.54521,88.38174,405,0
Kolkata,Chowrangee,Designated College (Chowrangee),22.57323,88.36076,21232,0
Kolkata,Chowrangee,Calcutta Boys School,22.55998,88.36576,4794,0
Kolkata,Chowrangee,West Bengal Urdu Academy,22.55716,88.35819,5122,0
Kolkata,Chowrangee,Armenian College,22.55496,88.3535,1655,0
Kolkata,Chowrangee,Loreto House School & College,22.54954,88.3524,4299,0
Kolkata,Chowrangee,St. James' School,22.55467,88.36541,6329,0
Kolkata,Chowrangee,A. G. Church School,22.54773,88.36048,1868,0
Kolkata,Chowrangee,Saint Xavier's College (Autonomous),22.54845,88.35617,4525,0
Kolkata,Chowrangee,Saint Anthony's High School,22.55995,88.35525,72,0
Kolkata,Chowrangee,Harrow Hall,22.55386,88.35277,94,0
Kolkata,Entally,Designated Hospital (Entally),22.56461,88.37209,213,0
Kolkata,Entally,Calcutta Boys School,22.55998,88.36576,4794,0
Kolkata,Entally,St. James' School,22.55467,88.36541,6329,0
Kolkata,Entally,Calcutta National Medical College,22.54674,88.36979,7087,0
Kolkata,Entally,Loreto Convent School,22.55996,88.37742,8396,0
Kolkata,Entally,Nikita Don Bosco School,22.5593,88.37876,1431,0
Kolkata,Entally,Holy Child Sch,22.55379,88.37329,848,0
Kolkata,Entally,Calcutta National Medical College & Hospital,22.54613,88.37149,1026,0
Kolkata,Entally,Don Bosco,22.54405,88.37196,3631,0
Kolkata,Entally,Biswa Bangla Mela Prangan,22.54517,88.39568,37808,0
Kolkata,Entally,Bhutnath Mahamaya School,22.56043,88.37938,185,0
Kolkata,Entally,B R Singh Hospital,22.56545,88.3711,1078,0
Kolkata,Entally,Lady Brabourne College,22.54513,88.36945,3414,0
Kolkata,Entally,Calcutta Pavlov Hospital,22.54758,88.37551,1308,0
Kolkata,Entally,Kazi Nazrul Islam School,22.54521,88.38174,405,0
Kolkata,Entally,Nil Ratan Sircar Medical College and Hospital,22.56372,88.37018,5800,0
Kolkata,Entally,Calcutta Boys' School,22.56531,88.38635,824,0
Kolkata,Beleghata,RCC Institute of Information Technology,22.55836,88.39663,3126,0
Kolkata,Beleghata,Apollo Gleneagles Hospitals,22.57436,88.40146,1625,0
Kolkata,Beleghata,Apollo Gleneagles Hospitals,22.57467,88.40155,288,0
Kolkata,Beleghata,Designated College (Beleghata),22.58454,88.40527,1492,0
Kolkata,Beleghata,Columbia Asia Hospital,22.57231,88.41277,64,0
Kolkata,Beleghata,Bagmari Manicktala Higher Secondary School,22.58147,88.39281,357,0
Kolkata,Beleghata,Bhavan's Gangabux Kanoria Vidyamandir,22.57745,88.40472,3819,0
Kolkata,Beleghata,Bidhannagar College,22.58445,88.40552,5746,0
Kolkata,Beleghata,Kendriya Vidyalaya Saltlake No.1,22.585,88.40645,2200,0
Kolkata,Beleghata,Laban Hrad Vidyapeeth,22.58509,88.40886,591,0
Kolkata,Beleghata,Government College of Engineering and Technology,22.56023,88.41101,3502,0
Kolkata,Beleghata,Sukantanagar Vidyaniketan School,22.56063,88.41511,637,0
Kolkata,Beleghata,community center brs 10,22.58283,88.39241,202,0
Kolkata,Beleghata,"I.D & B.G. Hospital, Beliaghata",22.56457,88.39845,5585,0
Kolkata,Beleghata,Dr. B. C. Roy Post Graduate Institute of Paediatric Sciences,22.57416,88.38762,1302,0
Kolkata,Beleghata,GURUDAS COLLEGE GROUND,22.57087,88.39093,723,0
Kolkata,Beleghata,Calcutta Boys' School,22.56531,88.38635,824,0
Kolkata,Jorasanko,Designated College (Jorasanko),22.57323,88.36076,21232,0
Kolkata,Jorasanko,Bethune College,22.58839,88.36788,4139,0
Kolkata,Jorasanko,SVS Marwari Hospital,22.5758,88.36802,431,0
Kolkata,Jorasanko,Narcotic Disease Hospital,22.57641,88.37031,390,0
Kolkata,Jorasanko,Designated School (Jorasanko),22.5802,88.37457,1234,0
Kolkata,Jorasanko,Designated School (Jorasanko),22.59124,88.36992,118,0
Kolkata,Jorasanko,Shyambazar AV English School,22.5987,88.36632,54,0
Kolkata,Jorasanko,Hare School,22.57602,88.36302,470,0
Kolkata,Jorasanko,Scottish Church College,22.5881,88.37001,1672,0
Kolkata,Shyampukur,R.G. Kar Medical College & Hospital,22.60442,88.37834,2476,0
Kolkata,Shyampukur,Shyambazar AV English School,22.5987,88.36632,54,0
Kolkata,Shyampukur,Manihar Community Hall - Shyam Bazar,22.59879,88.37717,386,0
Kolkata,Maniktala,Designated School (Maniktala),22.5802,88.37457,1234,0
Kolkata,Maniktala,R.G. Kar Medical College & Hospital,22.60442,88.37834,2476,0
Kolkata,Maniktala,Apollo Gleneagles Hospitals,22.57436,88.40146,1625,0
Kolkata,Maniktala,Apollo Gleneagles Hospitals,22.57467,88.40155,288,0
Kolkata,Maniktala,Designated College (Maniktala),22.58454,88.40527,1492,0
Kolkata,Maniktala,Ultadanga Government Sponsored Higher Secondary School for Girls,22.59043,88.39437,5749,0
Kolkata,Maniktala,Laketown High School,22.60213,88.40506,692,0
Kolkata,Maniktala,East Calcutta Girls' College,22.60186,88.40488,193,0
Kolkata,Maniktala,ESI Hospital Maniktala,22.58568,88.39245,348,0
Kolkata,Maniktala,Bagmari Manicktala Higher Secondary School,22.58147,88.39281,357,0
Kolkata,Maniktala,Bhavan's Gangabux Kanoria Vidyamandir,22.57745,88.40472,3819,0
Kolkata,Maniktala,Salt Lake School,22.5868,88.39935,752,0
Kolkata,Maniktala,Hariyana Vidya Mandir,22.58804,88.39871,682,0
Kolkata,Maniktala,Bidhannagar College,22.58445,88.40552,5746,0
Kolkata,Maniktala,SANGRAMI,22.59042,88.39494,64,0
Kolkata,Maniktala,community center brs 10,22.58283,88.39241,202,0
Kolkata,Maniktala,BAGMARI PRAGATI SANGHA,22.59009,88.39561,80,0
Kolkata,Maniktala,Dr. B. C. Roy Post Graduate Institute of Paediatric Sciences,22.57416,88.38762,1302,0
Kolkata,Maniktala,Manihar Community Hall - Shyam Bazar,22.59879,88.37717,386,0
Kolkata,Kashipur-Belgacl,Dr. Sudhir Chandra Sur Institute of Technology and Sports Complex,22.61837,88.40521,8096,0
Kolkata,Kashipur-Belgacl,R.G. Kar Medical College & Hospital,22.60442,88.37834,2476,0
Surat,Surat North,Designated School (Surat North),21.23113,72.82952,559,0
Surat,Limbayat,Designated Hospital (Limbayat),21.17575,72.8927,572,0
Surat,Limbayat,Suman High School No 5,21.16571,72.85827,78,0
Surat,Udhna,Suman High School No 5,21.16571,72.85827,78,0
Surat,Majura,Vanita Vishram School,21.18318,72.81087,2066,0
Surat,Majura,Adventist Wockhardt Heart Hospital,21.18437,72.8089,189,0
Surat,Majura,Metas of Seventh Day Adventist,21.18167,72.81088,2619,0
Surat,Majura,Sarvajanik College of Engineering and Technology,21.18215,72.80872,2881,0
Surat,Majura,St. Xaviers School,21.17516,72.81004,7542,0
Surat,Majura,New Civil Hospital,21.1796,72.81984,257,0
Surat,Majura,Designated Hospital (Majura),21.17714,72.8147,109,0
Surat,Majura,Lourdes Convent High School,21.1772,72.80219,188,0
Surat,Majura,Sir KP Commerce College Ground,21.17981,72.80486,2475,0
Surat,Surat West,Designated Hospital (Surat West),21.199,72.80311,217,0
Visakhapatnam,Bheemili,KKR Gowtham School,17.88969,83.36216,3550,0
Visakhapatnam,Bheemili,Ameya World School,17.90919,83.42798,6216,0
Visakhapatnam,Bheemili,Pydah Engineering College,17.87526,83.36747,8112,0
Visakhapatnam,Bheemili,"ZPH Govt High school, Chittivalasa",17.93547,83.4304,3279,0
Visakhapatnam,Bheemili,Avanthi College,17.94325,83.4219,12785,0
Visakhapatnam,Bheemili,St. Ann's English Medium School,17.89439,83.45123,1803,0
Visakhapatnam,Bheemili,Government Model School,17.88817,83.45244,342,0
Visakhapatnam,Bheemili,Government Girls Welfare School,17.88348,83.44812,1602,0
